"respondent_id","persona"
2473,"I am 48 years old. I am female. I am White. I am divorced. I completed 9th grade. My family income is $22,500 to $24,999. I am an independent (neither Democrat nor Republican). I am conservative. I attend religious services nearly every week."
2474,"I am 34 years old. I am male. I am White. I am divorced. I had 1 year of college education. My family income is $50,000 to $59,999. I am a not very strong Republican. I am conservative. I attend religious services several times a year."
2475,"I am 60 years old. I am female. I am married. I had 1 year of college education. I attend religious services every week."
2476,"I am 53 years old. I am male. I am Black or African American. I have never been married. I had 1 year of college education. My family income is $17,500 to $19,999. I am a not very strong Republican. I am slightly conservative. I never attend religious services."
2477,"I am 65 years old. I am male. I am Black or African American. I am married. I completed 9th grade. My family income is $60,000 to $74,999. I am a strong Democrat. I am extremely conservative. I attend religious services nearly every week."
2478,"I am 40 years old. I am male. I am Black or African American. I have never been married. My family income is $5,000 to $5,999. I am an independent (neither Democrat nor Republican). I am slightly liberal. I never attend religious services."
2479,"I am 40 years old. I am female. I am Black or African American. I am married. I completed high school (12th grade). My family income is $1,000 to $2,999. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I attend religious services nearly every week."
2480,"I am 73 years old. I am female. I am Black or African American. I am married. I completed 11th grade. My family income is $12,500 to $14,999. I am an independent (neither Democrat nor Republican). I attend religious services more than once a week."
2481,"I am male. I am Black or African American. I am married. I had 2 years of college education. My family income is $15,000 to $17,499. I am a not very strong Democrat. I am slightly liberal. I attend religious services more than once a week."
2482,"I am 66 years old. I am female. I am of another race. I had 3 years of college education. My family income is $40,000 to $49,999. I am a strong Republican. I am extremely conservative. I attend religious services every week."
2483,"I am 24 years old. I am male. I am Black or African American. I have never been married. I completed high school (12th grade). My family income is $60,000 to $74,999. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I attend religious services nearly every week."
2484,"I am 39 years old. I am male. I am Black or African American. I have never been married. I had 1 year of college education. I am an independent (neither Democrat nor Republican). I attend religious services several times a year."
2485,"I am 68 years old. I am female. I am Black or African American. I am separated. I completed 11th grade. I am a strong Democrat. I am extremely conservative. I attend religious services nearly every week."
2486,"I am 73 years old. I am female. I am of another race. I am divorced. I completed high school (12th grade). I am a strong Republican. I am extremely conservative. I attend religious services every week."
2487,"I am 56 years old. I am male. I am Black or African American. I am divorced. I completed high school (12th grade). My family income is $25,000 to $29,999. I am an independent, close to Republican. I am conservative. I attend religious services less than once a year."
2488,"I am 71 years old. I am male. I am Black or African American. I am married. I completed high school (12th grade). My family income is $22,500 to $24,999. I am a not very strong Democrat. I am slightly conservative. I attend religious services more than once a week."
2489,"I am 56 years old. I am female. I am Black or African American. I am married. I had 2 years of college education. My family income is $30,000 to $34,999. I am a strong Democrat. I am moderate (middle of the road). I attend religious services every week."
2490,"I am 66 years old. I am male. I am Black or African American. I am married. I had 5 years of college education. My family income is $110,000 to $129,999. I am a strong Democrat. I am moderate (middle of the road). I attend religious services about once or twice a year."
2491,"I am 29 years old. I am female. I am Black or African American. I am divorced. I completed 4 years of college (bachelor's degree). My family income is $10,000 to $12,499. I am an independent, close to Democrat. I am moderate (middle of the road). I attend religious services about once or twice a year."
2492,"I am 71 years old. I am female. I am Black or African American. I have never been married. I completed high school (12th grade). I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I attend religious services about once a month."
2493,"I am 49 years old. I am female. I am Black or African American. I am married. I completed high school (12th grade). My family income is $15,000 to $17,499. I am an independent (neither Democrat nor Republican). I am slightly conservative. I attend religious services 2-3 times a month."
2494,"I am 78 years old. I am female. I am Black or African American. I am widowed. I had 3 years of college education. My family income is $12,500 to $14,999. I am a not very strong Democrat. I am moderate (middle of the road). I attend religious services less than once a year."
2495,"I am 59 years old. I am male. I am Black or African American. I am married. I had 1 year of college education. My family income is $12,500 to $14,999. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I never attend religious services."
2496,"I am 39 years old. I am male. I am Black or African American. I have never been married. I had 2 years of college education. My family income is $20,000 to $22,499. I am an independent (neither Democrat nor Republican). I am slightly conservative."
2497,"I am 35 years old. I am female. I am Black or African American. I have never been married. I had 1 year of college education. My family income is $10,000 to $12,499. I am an independent, close to Democrat. I am conservative. I attend religious services about once a month."
2498,"I am 52 years old. I am female. I am Black or African American. I am widowed. I completed high school (12th grade). My family income is $25,000 to $29,999. I am a strong Democrat. I am slightly conservative. I attend religious services 2-3 times a month."
2499,"I am 53 years old. I am male. I have never been married. I had 3 years of college education. My family income is $50,000 to $59,999. I am an independent (neither Democrat nor Republican). I attend religious services more than once a week."
2500,"I am 70 years old. I am male. I am White. I am married. I had 6 years of college education (master's degree). My family income is $50,000 to $59,999. I am a not very strong Republican. I am moderate (middle of the road). I attend religious services several times a year."
2501,"I am 27 years old. I am male. I am Black or African American. I have never been married. I had 3 years of college education. I am a strong Democrat. I am liberal. I attend religious services 2-3 times a month."
2502,"I am 55 years old. I am male. I am Black or African American. I am divorced. I completed 11th grade. My family income is $10,000 to $12,499. I am a not very strong Democrat. I am extremely conservative. I attend religious services 2-3 times a month."
2503,"I am 67 years old. I am female. I am White. I am married. I had 2 years of college education. My family income is $30,000 to $34,999. I am an independent, close to Republican. I am moderate (middle of the road). I attend religious services about once or twice a year."
2504,"I am 41 years old. I am female. I am Black or African American. I have never been married. I completed high school (12th grade). My family income is $30,000 to $34,999. I am an independent, close to Republican. I am moderate (middle of the road). I never attend religious services."
2505,"I am 28 years old. I am female. I am Black or African American. I have never been married. I completed high school (12th grade). My family income is $4,000 to $4,999. I am an independent (neither Democrat nor Republican). I never attend religious services."
2506,"I am 75 years old. I am female. I am Black or African American. I am married. I completed high school (12th grade). My family income is $50,000 to $59,999. I am an independent, close to Democrat. I am slightly conservative. I attend religious services about once a month."
2507,"I am 18 years old. I am female. I am Black or African American. I have never been married. I completed high school (12th grade). My family income is $40,000 to $49,999. I am a not very strong Democrat. I am moderate (middle of the road). I attend religious services every week."
2508,"I am 22 years old. I am female. I am Black or African American. I have never been married. I had 2 years of college education. My family income is $20,000 to $22,499. I am moderate (middle of the road). I attend religious services about once a month."
2509,"I am 49 years old. I am female. I am Black or African American. I have never been married. I had 2 years of college education. My family income is $25,000 to $29,999. I am an independent, close to Democrat. I am moderate (middle of the road). I never attend religious services."
2510,"I am 23 years old. I am female. I am Black or African American. I have never been married. I had 1 year of college education. My family income is $10,000 to $12,499. I am a strong Democrat. I am liberal. I never attend religious services."
2511,"I am 40 years old. I am male. I am Black or African American. I have never been married. I had 1 year of college education. My family income is $10,000 to $12,499. I am a not very strong Democrat. I am moderate (middle of the road). I never attend religious services."
2512,"I am 67 years old. I am male. I am White. I am divorced. I completed high school (12th grade). My family income is $25,000 to $29,999. I am an independent, close to Democrat. I am moderate (middle of the road). I never attend religious services."
2513,"I am 79 years old. I am female. I am White. I am widowed. I had 2 years of college education. My family income is $60,000 to $74,999. I am a strong Democrat. I am liberal. I never attend religious services."
2514,"I am 71 years old. I am female. I am White. I am married. I completed 4 years of college (bachelor's degree). My family income is $110,000 to $129,999. I am a not very strong Republican. I am conservative. I never attend religious services."
2515,"I am 71 years old. I am female. I am White. I am married. I had 6 years of college education (master's degree). My family income is $90,000 to $109,999. I am a strong Democrat. I am liberal. I never attend religious services."
2516,"I am 70 years old. I am male. I am White. I am divorced. I had 5 years of college education. My family income is $75,000 to $89,999. I am an independent (neither Democrat nor Republican). I am slightly liberal. I never attend religious services."
2517,"I am 56 years old. I am male. I am of another race. I am divorced. My family income is $150,000 to $169,999. I am an independent (neither Democrat nor Republican). I am liberal. I attend religious services less than once a year."
2518,"I am 74 years old. I am female. I am White. I am divorced. I completed 10th grade. My family income is $10,000 to $12,499. I am an independent, close to Republican. I am conservative. I never attend religious services."
2519,"I am 57 years old. I am male. I am of another race. I have never been married. I completed high school (12th grade). My family income is less than $1,000. I am an independent (neither Democrat nor Republican). I am conservative. I attend religious services every week."
2520,"I am male. I am White. I am married. I completed 6th grade. My family income is $30,000 to $34,999. I am a not very strong Democrat. I attend religious services less than once a year."
2521,"I am 27 years old. I am male. I have never been married. I completed high school (12th grade). I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I attend religious services several times a year."
2522,"I am 62 years old. I am male. I am White. I am separated. I completed 11th grade. My family income is $8,000 to $9,999. I am an independent, close to Republican. I am moderate (middle of the road). I attend religious services less than once a year."
2523,"I am 26 years old. I am male. I am White. I have never been married. I completed high school (12th grade). My family income is $40,000 to $49,999. I am an independent, close to Republican. I am liberal. I never attend religious services."
2524,"I am 32 years old. I am female. I am White. I am separated. I completed 4 years of college (bachelor's degree). My family income is $50,000 to $59,999. I am a not very strong Democrat. I am extremely liberal. I never attend religious services."
2525,"I am 66 years old. I am male. I am Black or African American. I am married. I completed 11th grade. My family income is $8,000 to $9,999. I am a strong Democrat. I am extremely conservative. I attend religious services nearly every week."
2526,"I am 34 years old. I am female. I am Black or African American. I have never been married. I completed high school (12th grade). My family income is $30,000 to $34,999. I am a not very strong Democrat. I am moderate (middle of the road). I attend religious services several times a year."
2527,"I am 37 years old. I am female. I am White. I am married. I completed 4 years of college (bachelor's degree). My family income is $130,000 to $149,999. I am a strong Democrat. I am extremely liberal. I attend religious services less than once a year."
2528,"I am 46 years old. I am female. I am Black or African American. I have never been married. I had 6 years of college education (master's degree). My family income is $25,000 to $29,999. I am a strong Democrat. I am extremely liberal. I attend religious services less than once a year."
2529,"I am 33 years old. I am female. I am Black or African American. I have never been married. I had 1 year of college education. My family income is $12,500 to $14,999. I am a strong Democrat. I am slightly conservative. I never attend religious services."
2530,"I am 44 years old. I am male. I am Black or African American. I am married. I completed 11th grade. My family income is less than $1,000. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I attend religious services more than once a week."
2531,"I am 63 years old. I am female. I am Black or African American. I am divorced. I completed high school (12th grade). My family income is $12,500 to $14,999. I am an independent (neither Democrat nor Republican). I attend religious services less than once a year."
2532,"I am 37 years old. I am female. I am White. I am separated. I had 2 years of college education. My family income is $40,000 to $49,999. I am an independent, close to Democrat. I am slightly conservative. I never attend religious services."
2533,"I am 40 years old. I am female. I am White. I have never been married. I completed 4 years of college (bachelor's degree). My family income is $75,000 to $89,999. I am a not very strong Democrat. I am moderate (middle of the road). I attend religious services less than once a year."
2534,"I am 32 years old. I am male. I am White. I am married. I had 2 years of college education. My family income is $35,000 to $39,999. I am an independent, close to Republican. I am moderate (middle of the road). I attend religious services nearly every week."
2535,"I am 70 years old. I am female. I have never been married. I completed 4 years of college (bachelor's degree). I am a strong Democrat. I am liberal. I never attend religious services."
2536,"I am 72 years old. I am female. I am Black or African American. I am divorced. I completed 4 years of college (bachelor's degree). My family income is $17,500 to $19,999. I am a strong Democrat. I am liberal. I attend religious services several times a year."
2537,"I am 66 years old. I am female. I am Black or African American. I have never been married. I completed 11th grade. My family income is $1,000 to $2,999. I am a strong Democrat. I am extremely liberal. I attend religious services about once a month."
2538,"I am 80 years old. I am male. I am Black or African American. I am divorced. I had 3 years of college education. My family income is $1,000 to $2,999. I am a not very strong Democrat. I am slightly liberal. I attend religious services several times a year."
2539,"I am 67 years old. I am male. I am Black or African American. I have never been married. I had 1 year of college education. My family income is $12,500 to $14,999. I am a strong Democrat. I am liberal. I attend religious services several times a year."
2540,"I am 63 years old. I am female. I am Black or African American. I have never been married. I completed high school (12th grade). My family income is $17,500 to $19,999. I am a not very strong Democrat. I am extremely conservative. I attend religious services every week."
2541,"I am 38 years old. I am male. I am White. I have never been married. I completed high school (12th grade). My family income is $50,000 to $59,999. I am a not very strong Democrat. I am slightly liberal. I never attend religious services."
2542,"I am 52 years old. I am male. I am White. I have never been married. I had 8 or more years of college education (doctorate or professional degree). My family income is $90,000 to $109,999. I am a strong Democrat. I am liberal. I attend religious services about once or twice a year."
2543,"I am 53 years old. I am female. I am White. I have never been married. I had 5 years of college education. My family income is $30,000 to $34,999. I am an independent (neither Democrat nor Republican). I am liberal. I attend religious services less than once a year."
2544,"I am 46 years old. I am female. I am White. I am widowed. I completed 4 years of college (bachelor's degree). My family income is less than $1,000. I am a strong Democrat. I am slightly liberal. I never attend religious services."
2545,"I am 54 years old. I am male. I am of another race. I have never been married. I completed 4 years of college (bachelor's degree). My family income is $90,000 to $109,999. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I attend religious services less than once a year."
2546,"I am 29 years old. I am female. I am Black or African American. I have never been married. I completed 4 years of college (bachelor's degree). My family income is $30,000 to $34,999. I am a strong Democrat. I am slightly liberal. I attend religious services nearly every week."
2547,"I am 56 years old. I am female. I am White. I have never been married. I completed 6th grade. My family income is $10,000 to $12,499. I am a not very strong Democrat. I am liberal. I never attend religious services."
2548,"I am 50 years old. I am female. I am White. I have never been married. I had 6 years of college education (master's degree). My family income is $50,000 to $59,999. I am a not very strong Democrat. I am moderate (middle of the road). I never attend religious services."
2549,"I am 19 years old. I am female. I am White. I have never been married. I completed high school (12th grade). My family income is $10,000 to $12,499. I am a not very strong Republican. I am slightly conservative. I attend religious services less than once a year."
2550,"I am 32 years old. I am male. I am White. I have never been married. I had 6 years of college education (master's degree). My family income is $75,000 to $89,999. I am slightly conservative. I never attend religious services."
2551,"I am 30 years old. I am female. I am of another race. I have never been married. I completed high school (12th grade). My family income is $20,000 to $22,499. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I never attend religious services."
2552,"I am White. I have never been married. I completed 3rd grade. My family income is $30,000 to $34,999. I am a not very strong Republican. I am moderate (middle of the road). I never attend religious services."
2553,"I am 22 years old. I am female. I am White. I have never been married. I completed 11th grade. My family income is $3,000 to $3,999. I am an independent (neither Democrat nor Republican). I never attend religious services."
2554,"I am 35 years old. I am male. I am White. I have never been married. I had 2 years of college education. My family income is $60,000 to $74,999. I am an independent (neither Democrat nor Republican). I am slightly liberal. I never attend religious services."
2555,"I am 76 years old. I am male. I am White. I have never been married. I had 6 years of college education (master's degree). My family income is $170,000 or more. I am a strong Republican. I am slightly conservative. I attend religious services every week."
2556,"I am 19 years old. I am female. I am White. I have never been married. I had 2 years of college education. My family income is $12,500 to $14,999. I am an independent (neither Democrat nor Republican). I am conservative. I never attend religious services."
2557,"I am 33 years old. I am male. I am White. I have never been married. I completed high school (12th grade). My family income is $40,000 to $49,999. I am a strong Republican. I am extremely conservative. I attend religious services several times a year."
2558,"I am 53 years old. I am female. I am White. I am widowed. I completed high school (12th grade). My family income is $40,000 to $49,999. I am a strong Democrat. I am liberal. I attend religious services several times a year."
2559,"I am 72 years old. I am male. I am White. I am married. I completed high school (12th grade). My family income is $50,000 to $59,999. I am an independent, close to Democrat. I am slightly conservative. I attend religious services several times a year."
2560,"I have never been married. I had 7 years of college education. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I attend religious services every week."
2561,"I am 30 years old. I am female. I am White. I have never been married. I completed high school (12th grade). My family income is $22,500 to $24,999. I am a not very strong Republican. I am slightly conservative. I never attend religious services."
2562,"I am 29 years old. I am female. I am of another race. I am married. I completed 4 years of college (bachelor's degree). My family income is $60,000 to $74,999. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I attend religious services every week."
2563,"I am 61 years old. I am female. I am White. I am widowed. I completed 4 years of college (bachelor's degree). My family income is $30,000 to $34,999. I am a strong Republican. I am extremely conservative. I attend religious services 2-3 times a month."
2564,"I am 37 years old. I am female. I am White. I am married. I had 1 year of college education. My family income is $20,000 to $22,499. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I never attend religious services."
2565,"I am 25 years old. I am male. I am Black or African American. I have never been married. I completed 4 years of college (bachelor's degree). My family income is $40,000 to $49,999. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I never attend religious services."
2566,"I am 57 years old. I am male. I am White. I am widowed. I completed high school (12th grade). My family income is $60,000 to $74,999. I am a strong Democrat. I am liberal. I never attend religious services."
2567,"I am 81 years old. I am male. I am White. I am divorced. I completed high school (12th grade). My family income is $35,000 to $39,999. I am a not very strong Republican. I am moderate (middle of the road). I attend religious services every week."
2568,"I am 74 years old. I am female. I am White. I am married. I had 6 years of college education (master's degree). My family income is $50,000 to $59,999. I am a strong Republican. I am conservative. I attend religious services every week."
2569,"I am 70 years old. I am male. I am of another race. I am divorced. I had 3 years of college education. My family income is $30,000 to $34,999. I am an independent, close to Republican. I am moderate (middle of the road). I attend religious services every week."
2570,"I am 72 years old. I am female. I am White. I am married. I completed 4 years of college (bachelor's degree). I am a strong Democrat. I am moderate (middle of the road). I never attend religious services."
2571,"I am male. I am White. I completed high school (12th grade). I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I never attend religious services."
2572,"I am 45 years old. I am male. I am White. I have never been married. I completed high school (12th grade). My family income is $30,000 to $34,999. I am a strong Republican. I am moderate (middle of the road). I attend religious services less than once a year."
2573,"I am 41 years old. I am male. I am White. I am married. I had 2 years of college education. My family income is $110,000 to $129,999. I am a strong Republican. I am extremely conservative. I attend religious services about once or twice a year."
2574,"I am 31 years old. I am female. I am White. I am married. I had 1 year of college education. My family income is $35,000 to $39,999. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I attend religious services about once or twice a year."
2575,"I am 36 years old. I am male. I am White. I am married. I completed high school (12th grade). My family income is $50,000 to $59,999. I am an independent, close to Republican. I am conservative. I attend religious services every week."
2576,"I am 75 years old. I am male. I am White. I have never been married. I had 3 years of college education. My family income is $30,000 to $34,999. I am a strong Democrat. I am slightly liberal. I never attend religious services."
2577,"I am 66 years old. I am male. I am White. I am divorced. I had 2 years of college education. My family income is $10,000 to $12,499. I am a strong Republican. I am extremely liberal. I never attend religious services."
2578,"I am 69 years old. I am female. I am White. I am divorced. I completed high school (12th grade). My family income is $15,000 to $17,499. I am slightly liberal. I attend religious services less than once a year."
2579,"I am White. I have never been married."
2580,"I am 43 years old. I am female. I am White. I am married. I had 1 year of college education. My family income is $60,000 to $74,999. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I attend religious services several times a year."
2581,"I am 26 years old. I am male. I am White. I have never been married. I had 2 years of college education. My family income is $20,000 to $22,499. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I attend religious services about once or twice a year."
2582,"I am 33 years old. I am female. I am White. I have never been married. I had 2 years of college education. My family income is $60,000 to $74,999. I am a not very strong Republican. I am conservative. I never attend religious services."
2583,"I am 59 years old. I am female. I am White. I am married. I completed 4 years of college (bachelor's degree). My family income is $17,500 to $19,999. I am a strong Republican. I am moderate (middle of the road). I attend religious services more than once a week."
2584,"I am 61 years old. I am female. I am White. I am divorced. I had 2 years of college education. My family income is $40,000 to $49,999. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I attend religious services several times a year."
2585,"I am 29 years old. I am female. I am White. I am married. I completed 11th grade. My family income is $75,000 to $89,999. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I attend religious services about once or twice a year."
2586,"I am 67 years old. I am male. I am White. I have never been married. I had 2 years of college education. My family income is $25,000 to $29,999. I am a not very strong Democrat. I am slightly liberal. I never attend religious services."
2587,"I am 48 years old. I am female. I am of another race. I am married. I completed high school (12th grade). My family income is $110,000 to $129,999. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I attend religious services nearly every week."
2588,"I am 47 years old. I am female. I am White. I am divorced. I completed 10th grade. My family income is $17,500 to $19,999. I am an independent, close to Republican. I attend religious services 2-3 times a month."
2589,"I am 76 years old. I am female. I am White. I am married. I completed high school (12th grade). I am a not very strong Republican. I am slightly conservative. I never attend religious services."
2590,"I am 44 years old. I am male. I am of another race. I am married. I had 5 years of college education. My family income is $60,000 to $74,999. I am an independent, close to Republican. I am moderate (middle of the road). I attend religious services 2-3 times a month."
2591,"I am 23 years old. I am male. I am White. I am married. I had 1 year of college education. My family income is $40,000 to $49,999. I am an independent (neither Democrat nor Republican). I am conservative. I attend religious services less than once a year."
2592,"I am 62 years old. I am female. I am White. I am married. I had 2 years of college education. I am a not very strong Republican. I am moderate (middle of the road). I attend religious services nearly every week."
2593,"I am 34 years old. I am female. I am White. I am married. I completed high school (12th grade). My family income is $50,000 to $59,999. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I never attend religious services."
2594,"I am 83 years old. I am female. I am White. I am widowed. I completed 4 years of college (bachelor's degree). My family income is $170,000 or more. I am a strong Democrat. I am liberal. I attend religious services several times a year."
2595,"I am 68 years old. I am female. I am White. I am divorced. I had 5 years of college education. My family income is $60,000 to $74,999. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I attend religious services several times a year."
2596,"I am 43 years old. I am female. I am Black or African American. I am married. I had 8 or more years of college education (doctorate or professional degree). My family income is $90,000 to $109,999. I am a not very strong Democrat. I am moderate (middle of the road). I attend religious services more than once a week."
2597,"I am 36 years old. I am male. I am White. I am married. I completed 4 years of college (bachelor's degree). My family income is $60,000 to $74,999. I am a strong Democrat. I am liberal. I never attend religious services."
2598,"I am 77 years old. I am female. I am Black or African American. I have never been married. I had 6 years of college education (master's degree). My family income is $60,000 to $74,999. I am an independent (neither Democrat nor Republican). I am conservative. I attend religious services every week."
2599,"I am 47 years old. I am male. I am White. I am married. I completed 4 years of college (bachelor's degree). My family income is $170,000 or more. I am a not very strong Democrat. I am moderate (middle of the road). I never attend religious services."
2600,"I am 45 years old. I am female. I am White. I am divorced. I had 2 years of college education. My family income is $75,000 to $89,999. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I attend religious services several times a year."
2601,"I am 48 years old. I am female. I am Black or African American. I have never been married. I had 2 years of college education. My family income is $25,000 to $29,999. I am a strong Democrat. I am liberal. I attend religious services several times a year."
2602,"I am 36 years old. I am female. I am Black or African American. I am separated. I completed 4 years of college (bachelor's degree). My family income is $90,000 to $109,999. I am a not very strong Republican. I am conservative. I attend religious services 2-3 times a month."
2603,"I am 64 years old. I am male. I am of another race. I am married. I had 2 years of college education. My family income is $25,000 to $29,999. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I attend religious services every week."
2604,"I am 42 years old. I am male. I am White. I am married. I had 8 or more years of college education (doctorate or professional degree). My family income is $90,000 to $109,999. I am an independent, close to Democrat. I am moderate (middle of the road). I attend religious services every week."
2605,"I am 32 years old. I am male. I am White. I have never been married. I completed 4 years of college (bachelor's degree). My family income is $110,000 to $129,999. I am a strong Democrat. I am liberal. I never attend religious services."
2606,"I am 63 years old. I am male. I am Black or African American. I am married. I had 1 year of college education. My family income is $20,000 to $22,499. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I never attend religious services."
2607,"I am 26 years old. I am female. I am Black or African American. I have never been married. I completed 11th grade. My family income is $20,000 to $22,499. I am a strong Democrat. I am extremely conservative. I never attend religious services."
2608,"I am 29 years old. I am female. I am Black or African American. I have never been married. I completed high school (12th grade). My family income is less than $1,000. I am an independent (neither Democrat nor Republican). I am slightly liberal. I attend religious services less than once a year."
2609,"I am 32 years old. I am female. I am Black or African American. I have never been married. I completed 11th grade. My family income is $3,000 to $3,999. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I attend religious services several times a year."
2610,"I am 39 years old. I am female. I am Black or African American. I have never been married. I completed high school (12th grade). My family income is $20,000 to $22,499. I am a not very strong Democrat. I am slightly liberal. I attend religious services several times a year."
2611,"I am 54 years old. I am male. I am Black or African American. I have never been married. I completed 10th grade. My family income is $3,000 to $3,999. I am an independent (neither Democrat nor Republican). I am extremely liberal. I attend religious services about once or twice a year."
2612,"I am 73 years old. I am female. I am White. I am divorced. I had 1 year of college education. I am a not very strong Republican. I am conservative. I attend religious services every week."
2613,"I am 45 years old. I am female. I am Black or African American. I have never been married. I had 1 year of college education. My family income is $12,500 to $14,999. I am a not very strong Democrat. I am extremely liberal. I attend religious services every week."
2614,"I am 30 years old. I am female. I am Black or African American. I have never been married. I had 2 years of college education. My family income is $30,000 to $34,999. I am a not very strong Democrat. I am moderate (middle of the road). I never attend religious services."
2615,"I am 62 years old. I am male. I am White. I have never been married. I completed 9th grade. My family income is $10,000 to $12,499. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I never attend religious services."
2616,"I am 81 years old. I am female. I am Black or African American. I am widowed. I had 1 year of college education. My family income is $20,000 to $22,499. I am a strong Democrat. I am moderate (middle of the road). I attend religious services several times a year."
2617,"I am 74 years old. I am female. I am Black or African American. I have never been married. I completed 8th grade. My family income is $40,000 to $49,999. I attend religious services 2-3 times a month."
2618,"I am 67 years old. I am female. I am Black or African American. I am widowed. I had 2 years of college education. My family income is $20,000 to $22,499. I am a not very strong Democrat. I am liberal. I attend religious services about once or twice a year."
2619,"I am 46 years old. I am female. I am White. I have never been married. I had 2 years of college education. My family income is $50,000 to $59,999. I am a strong Republican. I am moderate (middle of the road). I never attend religious services."
2620,"I am 59 years old. I am male. I am Black or African American. I am divorced. I completed high school (12th grade). My family income is $10,000 to $12,499. I am slightly conservative. I never attend religious services."
2621,"I am 74 years old. I am male. I am Black or African American. I am divorced. I completed high school (12th grade). I am an independent (neither Democrat nor Republican). I am slightly conservative. I never attend religious services."
2622,"I am 64 years old. I am male. I am Black or African American. I am divorced. I completed 9th grade. My family income is $4,000 to $4,999. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I attend religious services less than once a year."
2623,"I am 21 years old. I am male. I am White. I have never been married. I had 2 years of college education. My family income is $1,000 to $2,999. I am a not very strong Democrat. I am slightly liberal. I never attend religious services."
2624,"I am 65 years old. I am female. I am White. I am divorced. I had 2 years of college education. My family income is $50,000 to $59,999. I am an independent, close to Democrat. I am slightly liberal. I attend religious services about once or twice a year."
2625,"I am 64 years old. I am male. I am White. I am married. I completed 4 years of college (bachelor's degree). My family income is $90,000 to $109,999. I am an independent, close to Democrat. I am moderate (middle of the road). I attend religious services less than once a year."
2626,"I am male. I am White. I am married. I completed high school (12th grade). My family income is $90,000 to $109,999. I am an independent (neither Democrat nor Republican). I am slightly conservative. I never attend religious services."
2627,"I am 18 years old. I am male. I am White. I have never been married. I completed 11th grade. My family income is less than $1,000. I am an independent (neither Democrat nor Republican). I attend religious services about once or twice a year."
2628,"I am 41 years old. I am male. I am Black or African American. I have never been married. I had 1 year of college education. My family income is $35,000 to $39,999. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I attend religious services less than once a year."
2629,"I am 78 years old. I am female. I am White. I am widowed. I completed 4 years of college (bachelor's degree). My family income is $20,000 to $22,499. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I attend religious services every week."
2630,"I am 58 years old. I am female. I am White. I am divorced. I completed high school (12th grade). My family income is $40,000 to $49,999. I am an independent, close to Republican. I am moderate (middle of the road). I never attend religious services."
2631,"I am 65 years old. I am female. I am White. I am divorced. I had 1 year of college education. My family income is $12,500 to $14,999. I am an independent, close to Democrat. I am moderate (middle of the road). I attend religious services several times a year."
2632,"I am 27 years old. I am male. I am White. I am divorced. I had 2 years of college education. My family income is $50,000 to $59,999. I am a strong Republican. I am conservative. I attend religious services every week."
2633,"I am 63 years old. I am female. I am White. I am married. I had 1 year of college education. I am a not very strong Republican. I am slightly conservative. I never attend religious services."
2634,"I am 76 years old. I am male. I am White. I have never been married. I had 8 or more years of college education (doctorate or professional degree). My family income is $150,000 to $169,999. I am a strong Democrat. I am liberal. I never attend religious services."
2635,"I am 56 years old. I am female. I am White. I am divorced. I completed 4 years of college (bachelor's degree). My family income is $25,000 to $29,999. I am an independent (neither Democrat nor Republican). I am conservative. I attend religious services 2-3 times a month."
2636,"I am 35 years old. I am male. I am White. I have never been married. I completed high school (12th grade). I am a strong Republican. I am moderate (middle of the road). I never attend religious services."
2637,"I am 42 years old. I am male. I am White. I am divorced. I completed 11th grade. My family income is less than $1,000. I am an independent (neither Democrat nor Republican). I am moderate (middle of the road). I attend religious services every week."
2638,"I am 89 years or older. I am male. I am White. I am married. I had 8 or more years of college education (doctorate or professional degree). I am a not very strong Republican. I am moderate (middle of the road). I attend religious services several times a year."
